block,timestamp,price,fees_usd,net_value_usd,fee_return_pct
310076649,1740540486,2487.37,698.56,2740.66,20.6114
310077652,1740540736,2486.50,698.46,2739.45,20.6084
310078738,1740541008,2482.20,697.92,2733.50,20.5923
310079862,1740541289,2478.99,697.51,2729.02,20.5803
310080875,1740541542,2472.68,696.73,2720.20,20.5573
310081950,1740541811,2468.08,696.15,2713.73,20.5402
310083007,1740542075,2467.98,696.15,2713.59,20.5403
310084020,1740542328,2465.80,695.89,2710.51,20.5325
310085021,1740542579,2464.42,695.72,2708.57,20.5276
310086044,1740542834,2464.28,695.71,2708.37,20.5273
310087046,1740543085,2460.15,695.20,2702.50,20.5120
310088062,1740543339,2458.60,695.01,2700.29,20.5065
310089067,1740543590,2459.28,695.11,2701.27,20.5094
310090076,1740543842,2459.31,695.13,2701.31,20.5101
310091099,1740544098,2460.43,695.28,2702.90,20.5146
310092104,1740544350,2452.50,694.30,2691.58,20.4856
310093140,1740544608,2454.36,694.56,2694.24,20.4931
310094140,1740544858,2455.34,694.69,2695.65,20.4971
310095254,1740545137,2457.49,694.98,2698.72,20.5057
310096254,1740545387,2454.34,694.58,2694.21,20.4939
310097254,1740545637,2444.44,693.34,2679.97,20.4571
310098263,1740545889,2439.42,692.72,2672.69,20.4389
310099312,1740546152,2424.07,690.81,2650.17,20.3825
310100336,1740546408,2431.27,691.78,2660.77,20.4112
310101379,1740546668,2429.34,691.56,2657.95,20.4048
310102429,1740546931,2425.04,691.02,2651.60,20.3889
310103465,1740547190,2430.75,691.78,2660.01,20.4111
310104495,1740547447,2429.26,691.61,2657.83,20.4062
310105507,1740547700,2425.09,691.10,2651.68,20.3910
310106530,1740547956,2432.45,692.08,2662.50,20.4199
310107567,1740548215,2433.27,692.20,2663.71,20.4236
310108570,1740548466,2434.43,692.36,2665.41,20.4283
310109610,1740548726,2436.76,692.67,2668.81,20.4375
310110623,1740548979,2431.59,692.02,2661.25,20.4182
310111623,1740549229,2433.74,692.30,2664.39,20.4265
310112663,1740549489,2431.00,691.96,2660.39,20.4165
310113702,1740549749,2427.97,691.58,2655.93,20.4052
310114711,1740550001,2410.03,689.33,2629.25,20.3388
310115717,1740550253,2396.57,687.70,2608.91,20.2908
310116717,1740550503,2383.78,686.20,2589.30,20.2464
310117717,1740550753,2386.73,686.67,2593.84,20.2605
310118723,1740551004,2391.19,687.31,2600.69,20.2792
310119737,1740551258,2383.80,686.42,2589.34,20.2529
310120741,1740551509,2373.00,685.11,2572.57,20.2145
310121748,1740551760,2376.56,685.67,2578.12,20.2310
310122751,1740552011,2391.40,687.71,2601.02,20.2910
310123756,1740552262,2380.80,686.46,2584.69,20.2543
310124774,1740552517,2403.14,689.48,2618.88,20.3432
310125799,1740552773,2409.56,690.38,2628.54,20.3697
310126804,1740553024,2417.92,691.52,2641.04,20.4035
310127806,1740553275,2422.30,692.17,2647.55,20.4228
310128810,1740553526,2427.11,692.84,2654.67,20.4426
310129833,1740553782,2437.57,694.25,2669.99,20.4840
310130849,1740554036,2436.40,694.18,2668.28,20.4819
310131867,1740554290,2444.23,695.28,2679.67,20.5145
310132867,1740554540,2452.49,696.41,2691.57,20.5478
310133868,1740554790,2444.50,695.42,2680.05,20.5187
310134873,1740555042,2441.65,695.09,2675.93,20.5090
310135873,1740555292,2440.80,695.01,2674.69,20.5066
310136877,1740555543,2429.31,693.58,2657.90,20.4643
310137890,1740555796,2438.73,694.83,2671.68,20.5013
310138917,1740556053,2444.39,695.60,2679.89,20.5239
310139923,1740556304,2436.25,694.57,2668.07,20.4936
310140947,1740556560,2437.34,694.75,2669.65,20.4988
310141972,1740556816,2435.31,694.51,2666.69,20.4918
310142992,1740557072,2428.23,693.63,2656.31,20.4656
310143997,1740557323,2427.26,693.52,2654.88,20.4626
310145027,1740557580,2423.29,693.05,2649.02,20.4486
310146066,1740557840,2419.62,692.60,2643.57,20.4355
310147070,1740558091,2402.15,690.43,2617.37,20.3713
310148079,1740558343,2401.34,690.38,2616.15,20.3700
310149091,1740558596,2395.49,689.74,2607.26,20.3510
310150130,1740558856,2392.23,689.38,2602.28,20.3403
310151130,1740559106,2401.76,690.66,2616.78,20.3780
310152130,1740559356,2408.43,691.56,2626.85,20.4046
310153137,1740559608,2403.09,690.91,2618.80,20.3856
310154148,1740559860,2403.04,690.94,2618.72,20.3864
310155167,1740560115,2397.08,690.20,2609.69,20.3646
310156186,1740560370,2396.50,690.16,2608.80,20.3633
310157188,1740560620,2396.19,690.16,2608.33,20.3633
310158204,1740560874,2397.14,690.30,2609.77,20.3674
310159209,1740561126,2401.80,690.92,2616.85,20.3859
310160209,1740561376,2401.41,690.89,2616.25,20.3851
310161213,1740561627,2398.59,690.54,2611.98,20.3747
310162273,1740561892,2401.92,690.99,2617.03,20.3879
310163314,1740562152,2389.54,689.44,2598.16,20.3423
310164314,1740562402,2390.08,689.56,2598.99,20.3458
310165319,1740562653,2395.04,690.23,2606.57,20.3655
310166320,1740562904,2390.82,689.72,2600.13,20.3503
310167320,1740563154,2383.66,688.84,2589.11,20.3245
310168321,1740563404,2373.28,687.54,2573.00,20.2861
310169328,1740563656,2381.95,688.71,2586.47,20.3206
310170333,1740563907,2380.15,688.53,2583.69,20.3153
310171337,1740564158,2367.99,687.03,2564.73,20.2711
310172344,1740564410,2357.42,685.73,2548.06,20.2328
310173366,1740564665,2371.56,687.64,2570.32,20.2891
310174373,1740564917,2375.52,688.23,2576.49,20.3066
310175394,1740565172,2375.11,688.26,2575.87,20.3074
310176424,1740565430,2368.79,687.48,2565.98,20.2843
310177428,1740565680,2356.59,685.96,2546.74,20.2395
310178436,1740565932,2352.98,685.53,2540.99,20.2267
310179453,1740566187,2351.28,685.33,2538.28,20.2208
310180454,1740566437,2324.89,682.21,2495.58,20.1287
310181461,1740566689,2313.14,680.90,2476.19,20.0901
310182461,1740566939,2268.79,675.82,2400.88,19.9404
310183461,1740567189,2306.36,681.17,2464.90,20.0980
310184478,1740567443,2305.86,681.31,2464.05,20.1024
310185485,1740567695,2291.29,679.60,2439.51,20.0519
310186499,1740567948,2283.54,678.85,2426.31,20.0297
310187506,1740568200,2295.45,680.58,2446.56,20.0808
310188512,1740568452,2293.40,680.47,2443.09,20.0775
310189523,1740568704,2290.64,680.23,2438.41,20.0705
310190536,1740568958,2303.67,682.06,2460.39,20.1243
310191553,1740569212,2313.61,683.43,2476.97,20.1649
310192558,1740569463,2294.43,681.01,2444.83,20.0935
310193558,1740569713,2285.73,679.97,2430.05,20.0628
310194567,1740569965,2284.88,680.00,2428.60,20.0636
310195567,1740570215,2284.82,680.12,2428.49,20.0671
310196577,1740570468,2287.70,680.62,2433.40,20.0819
310197582,1740570719,2292.37,681.31,2441.34,20.1024
310198619,1740570978,2300.77,682.52,2455.52,20.1380
310199619,1740571228,2291.24,681.34,2439.43,20.1032
310200625,1740571480,2301.91,682.82,2457.43,20.1467
310201649,1740571736,2293.36,681.73,2443.02,20.1146
310202650,1740571986,2300.88,682.77,2455.70,20.1452
310203655,1740572237,2303.38,683.20,2459.91,20.1580
310204657,1740572488,2296.49,682.39,2448.31,20.1342
310205663,1740572739,2280.16,680.43,2420.51,20.0764
310206668,1740572990,2274.20,680.22,2410.25,20.0701
310207671,1740573241,2281.72,681.52,2423.19,20.1086
310208684,1740573494,2302.02,684.40,2457.62,20.1934
310209686,1740573745,2298.60,684.04,2451.86,20.1829
310210691,1740573996,2309.64,685.59,2470.38,20.2287
310211692,1740574246,2320.91,687.14,2489.03,20.2743
310212695,1740574497,2321.14,687.23,2489.43,20.2769
310213696,1740574748,2323.74,687.62,2493.69,20.2885
310214719,1740575003,2325.21,687.86,2496.11,20.2956
310215742,1740575259,2327.99,688.27,2500.65,20.3075
310216749,1740575511,2321.09,687.45,2489.34,20.2835
310217749,1740575761,2331.63,688.90,2506.60,20.3263
310218763,1740576014,2329.92,688.73,2503.81,20.3211
310219770,1740576266,2328.66,688.60,2501.75,20.3172
310220789,1740576521,2318.84,687.37,2485.63,20.2809
310221789,1740576771,2337.16,690.01,2515.58,20.3589
310222789,1740577021,2325.63,688.61,2496.80,20.3178
310223793,1740577272,2316.73,687.52,2482.13,20.2854
310224799,1740577523,2313.76,687.23,2477.21,20.2768
310225809,1740577776,2314.29,687.34,2478.11,20.2800
310226814,1740578027,2311.25,686.98,2473.05,20.2695
310227821,1740578279,2313.41,687.33,2476.64,20.2799
310228826,1740578530,2316.73,687.83,2482.14,20.2947
310229847,1740578785,2328.44,689.43,2501.40,20.3419
310230849,1740579036,2351.65,692.55,2538.87,20.4339
310231849,1740579286,2368.00,694.92,2564.75,20.5038
310232864,1740579540,2374.43,695.87,2574.81,20.5317
310233870,1740579791,2364.54,694.62,2559.31,20.4950
310234884,1740580044,2360.97,694.22,2553.68,20.4832
310235889,1740580296,2361.72,694.36,2554.86,20.4872
310236927,1740580555,2359.02,694.05,2550.60,20.4781
310237937,1740580808,2352.40,693.23,2540.08,20.4539
310238948,1740581060,2346.24,692.45,2530.23,20.4311
310239980,1740581318,2351.43,693.19,2538.53,20.4527
310240980,1740581568,2350.31,693.06,2536.74,20.4491
310242009,1740581826,2355.07,693.71,2544.33,20.4681
310243028,1740582080,2358.04,694.11,2549.05,20.4801
310244028,1740582330,2354.26,693.64,2543.03,20.4661
310245052,1740582586,2348.33,692.93,2533.56,20.4452
310246086,1740582845,2356.58,694.06,2546.73,20.4785
310247131,1740583106,2347.11,692.84,2531.61,20.4425
310248209,1740583376,2343.32,692.37,2525.52,20.4285
310249245,1740583635,2339.12,691.84,2518.75,20.4131
310250254,1740583887,2330.41,690.74,2504.61,20.3804
310251296,1740584148,2331.33,690.88,2506.11,20.3847
310252357,1740584413,2329.13,690.61,2502.52,20.3766
310253357,1740584663,2334.31,691.33,2510.96,20.3980
310254360,1740584914,2330.18,690.81,2504.23,20.3827
310255361,1740585164,2326.69,690.38,2498.53,20.3698
310256362,1740585414,2327.87,690.55,2500.46,20.3750
310257442,1740585684,2327.64,690.55,2500.08,20.3748
310258470,1740585941,2326.53,690.42,2498.27,20.3709
310259514,1740586202,2332.65,691.26,2508.26,20.3957
310260547,1740586460,2340.72,692.36,2521.34,20.4284
310261565,1740586715,2341.50,692.51,2522.59,20.4329
310262566,1740586965,2337.63,692.03,2516.34,20.4186
310263612,1740587226,2338.97,692.23,2518.50,20.4245
310264710,1740587501,2340.33,692.44,2520.71,20.4308
310265750,1740587761,2325.69,690.56,2496.90,20.3753
310266815,1740588027,2325.84,690.62,2497.14,20.3769
310267827,1740588280,2322.46,690.24,2491.59,20.3657
310268869,1740588541,2324.47,690.55,2494.90,20.3750
310269869,1740588791,2335.98,692.13,2513.67,20.4215
310270883,1740589044,2341.10,692.85,2521.95,20.4427
310271952,1740589312,2339.54,692.68,2519.43,20.4376
310272952,1740589562,2338.20,692.51,2517.26,20.4328
310273968,1740589816,2333.20,691.87,2509.15,20.4140
310274968,1740590066,2321.93,690.43,2490.72,20.3715
310276004,1740590324,2321.19,690.38,2489.50,20.3699
310277016,1740590578,2332.31,691.87,2507.70,20.4140
310278132,1740590856,2331.54,691.81,2506.44,20.4120
310279139,1740591108,2347.38,693.98,2532.05,20.4760
310280144,1740591360,2356.11,695.17,2545.98,20.5113
310281145,1740591610,2351.11,694.55,2538.01,20.4931
310282145,1740591860,2351.92,694.69,2539.31,20.4971
310283162,1740592114,2342.21,693.44,2523.75,20.4602
310284164,1740592364,2345.02,693.84,2528.27,20.4720
310285167,1740592615,2344.49,693.80,2527.41,20.4708
310286188,1740592870,2346.13,694.03,2530.04,20.4777
310287212,1740593126,2347.04,694.17,2531.50,20.4817
310288213,1740593377,2344.89,693.91,2528.05,20.4742
310289217,1740593628,2339.89,693.29,2520.00,20.4558
310290276,1740593892,2339.24,693.23,2518.95,20.4541
310291288,1740594146,2344.22,693.91,2526.98,20.4741
310292317,1740594403,2349.24,694.60,2535.02,20.4943
310293337,1740594658,2353.34,695.17,2541.56,20.5113
310294341,1740594909,2361.60,696.29,2554.67,20.5444
310295383,1740595169,2354.91,695.45,2544.08,20.5194
310296396,1740595422,2349.49,694.76,2535.43,20.4991
310297402,1740595674,2342.12,693.81,2523.59,20.4711
310298409,1740595926,2342.27,693.85,2523.84,20.4723
310299417,1740596178,2333.16,692.68,2509.10,20.4377
310300418,1740596428,2330.45,692.35,2504.68,20.4279
310301488,1740596696,2329.04,692.18,2502.37,20.4229
310302598,1740596973,2333.01,692.74,2508.84,20.4396
310303646,1740597235,2336.27,693.20,2514.15,20.4530
310304659,1740597488,2337.12,693.33,2515.51,20.4568
310305695,1740597747,2337.94,693.45,2516.85,20.4605
310306695,1740597997,2340.08,693.76,2520.31,20.4695
310307703,1740598249,2338.67,693.59,2518.03,20.4646
310308721,1740598504,2330.42,692.53,2504.62,20.4333
310309770,1740598766,2328.44,692.29,2501.39,20.4262
310310846,1740599035,2335.15,693.19,2512.32,20.4527
310311847,1740599285,2332.91,692.92,2508.68,20.4448
310312847,1740599535,2329.70,692.51,2503.44,20.4328
310313856,1740599788,2326.08,692.08,2497.52,20.4199
310314892,1740600046,2327.26,692.26,2499.46,20.4252
310316113,1740600352,2334.05,693.17,2510.54,20.4521
310317116,1740600602,2327.02,692.25,2499.07,20.4251
310318121,1740600854,2337.73,693.69,2516.51,20.4676
310319129,1740601106,2319.60,691.34,2486.87,20.3982
310320142,1740601359,2317.20,691.04,2482.92,20.3893
310321152,1740601612,2313.39,690.57,2476.61,20.3755
310322179,1740601868,2313.60,690.63,2476.96,20.3772
310323228,1740602130,2315.12,690.88,2479.48,20.3845
310324286,1740602395,2316.82,691.10,2482.28,20.3913
310325297,1740602648,2301.60,689.14,2456.92,20.3332
310326388,1740602920,2304.95,689.61,2462.54,20.3473
310327428,1740603180,2307.73,690.00,2467.18,20.3586
310328432,1740603432,2308.93,690.19,2469.18,20.3642
310329458,1740603688,2311.28,690.52,2473.10,20.3739
310330466,1740603940,2307.58,690.06,2466.93,20.3604
310331467,1740604190,2309.75,690.36,2470.55,20.3693
310332467,1740604440,2319.68,691.70,2487.01,20.4087
310333469,1740604691,2323.24,692.19,2492.87,20.4233
310334488,1740604946,2328.26,692.87,2501.10,20.4434
310335498,1740605198,2324.64,692.41,2495.17,20.4299
310336505,1740605450,2320.93,691.94,2489.06,20.4159
310337513,1740605702,2321.12,691.99,2489.39,20.4173
310338589,1740605971,2320.97,691.99,2489.14,20.4173
310339604,1740606224,2325.34,692.58,2496.32,20.4347
310340607,1740606475,2335.66,693.97,2513.15,20.4757
310341625,1740606730,2335.49,693.96,2512.88,20.4755
310342659,1740606988,2337.06,694.19,2515.43,20.4822
310343703,1740607249,2340.51,694.66,2521.00,20.4962
310344714,1740607502,2340.76,694.70,2521.40,20.4975
310345735,1740607757,2340.22,694.65,2520.53,20.4958
310346775,1740608017,2336.82,694.21,2515.03,20.4829
310347798,1740608273,2336.09,694.13,2513.84,20.4807
310348819,1740608528,2334.85,693.98,2511.84,20.4762
310349819,1740608778,2337.80,694.40,2516.62,20.4884
310350844,1740609034,2346.71,695.61,2530.97,20.5240
310351902,1740609299,2345.27,695.44,2528.67,20.5192
310352907,1740609550,2348.94,695.95,2534.54,20.5341
310353960,1740609814,2349.75,696.07,2535.84,20.5376
310354962,1740610064,2362.95,697.84,2556.81,20.5899
310355973,1740610317,2351.18,696.31,2538.13,20.5449
310356973,1740610567,2349.85,696.17,2535.99,20.5406
310357974,1740610817,2348.36,696.00,2533.62,20.5356
310359001,1740611074,2345.38,695.61,2528.84,20.5242
310360013,1740611327,2349.31,696.15,2535.14,20.5402
310361072,1740611592,2352.34,696.57,2539.97,20.5526
310362077,1740611843,2351.01,696.41,2537.85,20.5479
310363113,1740612102,2348.90,696.17,2534.48,20.5406
310364115,1740612352,2356.24,697.15,2546.18,20.5697
310365195,1740612622,2355.49,697.06,2544.99,20.5671
310366215,1740612877,2352.89,696.74,2556.96,20.5574
310367301,1740613149,2356.32,697.28,2562.41,20.5735
310368301,1740613399,2367.48,698.82,2579.77,20.6190
310369318,1740613653,2365.59,698.67,2576.86,20.6145
310370350,1740613911,2364.89,698.62,2575.78,20.6130
310371456,1740614188,2360.51,698.09,2568.99,20.5973
310372465,1740614440,2361.77,698.28,2570.96,20.6030
310373477,1740614693,2356.38,697.60,2562.51,20.5828
310374489,1740614946,2352.11,697.06,2555.72,20.5670
310375500,1740615198,2357.98,697.87,2565.02,20.5910
310376500,1740615448,2354.43,697.44,2559.42,20.5781
310377552,1740615712,2354.76,697.51,2559.94,20.5801
310378561,1740615964,2353.61,697.41,2558.11,20.5774
310379561,1740616214,2352.36,697.28,2556.11,20.5736
310380561,1740616464,2347.51,696.66,2548.36,20.5551
310381570,1740616716,2345.14,696.37,2544.54,20.5465
310382617,1740616978,2350.38,697.07,2552.95,20.5672
310383631,1740617231,2348.80,696.87,2550.41,20.5614
310384648,1740617486,2353.76,697.55,2558.35,20.5814
310385649,1740617736,2349.16,696.96,2550.99,20.5641
310386677,1740617993,2348.62,696.90,2550.13,20.5623
310387704,1740618250,2350.25,697.13,2552.75,20.5690
310388733,1740618507,2352.73,697.47,2556.71,20.5789
310389743,1740618759,2358.50,698.29,2565.84,20.6034
310390771,1740619016,2353.04,697.61,2557.20,20.5832
310391771,1740619266,2355.12,697.92,2560.51,20.5923
310392774,1740619517,2350.03,697.27,2552.39,20.5732
310393780,1740619768,2347.97,697.02,2549.10,20.5658
310394803,1740620024,2351.10,697.44,2554.10,20.5782
310395819,1740620278,2362.46,699.00,2572.02,20.6243
310396823,1740620529,2362.52,699.05,2572.11,20.6256
310397832,1740620782,2360.85,698.86,2569.52,20.6201
310398867,1740621040,2359.25,698.68,2567.02,20.6146
310399914,1740621302,2359.23,698.71,2566.99,20.6157
310400957,1740621563,2357.58,698.52,2564.39,20.6101
310401974,1740621817,2354.51,698.13,2559.54,20.5987
310403077,1740622093,2356.20,698.39,2562.22,20.6061
310404077,1740622343,2365.59,699.70,2576.86,20.6448
310405089,1740622596,2366.71,699.91,2578.58,20.6510
310406099,1740622848,2363.21,699.47,2573.19,20.6380
310407105,1740623100,2366.70,699.97,2578.57,20.6529
310408227,1740623380,2366.70,700.03,2578.56,20.6547
310409232,1740623632,2370.10,700.50,2583.75,20.6686
310410260,1740623888,2365.92,699.98,2577.37,20.6531
310411273,1740624142,2371.52,700.76,2585.91,20.6761
310412280,1740624394,2371.66,700.82,2586.12,20.6780
310413282,1740624644,2368.49,700.43,2581.31,20.6664
310414282,1740624894,2365.52,700.08,2576.75,20.6561
310415285,1740625145,2369.06,700.59,2582.17,20.6713
310416363,1740625414,2370.41,700.82,2584.23,20.6780
310417379,1740625668,2371.87,701.09,2586.44,20.6859
310418427,1740625930,2372.55,701.22,2587.46,20.6898
310419431,1740626181,2369.00,700.79,2582.08,20.6769
310420461,1740626439,2371.81,701.20,2586.34,20.6892
310421466,1740626690,2373.41,701.45,2588.76,20.6966
310422483,1740626944,2371.76,701.29,2586.27,20.6916
310423483,1740627194,2368.46,700.92,2581.26,20.6809
310424484,1740627444,2359.77,699.83,2567.84,20.6486
310425566,1740627715,2357.15,699.51,2563.72,20.6394
310426648,1740627986,2356.88,699.50,2563.29,20.6390
310427661,1740628239,2350.58,698.71,2553.27,20.6157
310428680,1740628494,2349.21,698.55,2551.08,20.6110
310429729,1740628756,2347.18,698.30,2547.82,20.6034
310430803,1740629024,2349.66,698.63,2551.79,20.6134
310431803,1740629274,2353.01,699.10,2557.15,20.6270
310432805,1740629525,2349.43,698.65,2551.44,20.6138
310433815,1740629777,2344.12,697.97,2542.91,20.5938
310434840,1740630034,2342.22,697.73,2539.85,20.5867
310435842,1740630284,2344.61,698.07,2543.68,20.5968
310436878,1740630543,2346.37,698.31,2546.52,20.6040
310437891,1740630796,2348.12,698.55,2549.33,20.6109
310438920,1740631054,2350.88,698.93,2553.76,20.6222
310439956,1740631312,2354.17,699.40,2559.00,20.6360
310441022,1740631579,2354.82,699.51,2560.03,20.6392
310442040,1740631834,2358.42,700.02,2565.71,20.6543
310443216,1740632128,2355.10,699.60,2560.47,20.6421
310444223,1740632379,2347.41,698.61,2548.20,20.6127
310445256,1740632638,2343.72,698.14,2542.26,20.5988
310446259,1740632888,2346.73,698.55,2547.09,20.6108
310447263,1740633139,2345.39,698.37,2544.95,20.6058
310448359,1740633413,2352.03,699.27,2555.59,20.6321
310449362,1740633664,2353.40,699.47,2557.77,20.6380
310450362,1740633914,2352.75,699.42,2556.74,20.6365
310451366,1740634165,2346.90,698.66,2547.36,20.6142
